spatial_id,Mental Health Score,Mental Health Binary,Unemployment Rate,High Education Rate,Average Income,Median Age,Recent Immigrant Rate,Rented Rate,Visible Minority Rate,Visible Minority Binary,Work Stress Score,Work Stress binary,Rate of Regular alcohol,Active transportation,Rate of Active population,Rate of Daily Smokers,Total Population,Food Insecurity score,Food Insecurity binary,Diabetes Type 2 rate,Diabetes,Overweight,Obese,Residential Instability,Material Deprivation,Ethnic Concentration,Residential Instability quintiles,Material Deprivation quintiles,Ethnic Concentration quintiles
5350028.01,3.959237286,0,5.5,63.6109,145347.8806,38.1,3.0387,33.6579,27.3713,1,3.046244094,1,74.6123,61.288,59.0461,9.5179,1476,1.031146148,0,5.2767,0,35.1201,19.2719,1.30917158,-1.467031558,-0.210051786,5,1,2
5350028.02,3.878765275,0,6.5,60.7232,140739.8746,39.2,3.6517,35.5496,35.6311,1,2.983962771,1,67.6705,59.212,57.0256,10.9544,6615,1.080946247,0,6.6365,0,35.0061,20.4292,0.870606732,-0.677533311,-0.047062025,4,2,2
5350029,3.713437981,0,7.4,48.2463,123372.3611,39.3,5.3899,41.375,53.9071,1,2.940293544,1,62.1878,57.717,54.9431,11.7488,7576,1.110966691,0,8.2111,0,31.4273,21.9244,0.728122982,0.167472836,0.163734071,4,4,3
5350030,3.878138505,0,9.5,57.2683,92414.4322,33.5,15.0405,56.0318,61.6381,1,2.949454486,1,64.8603,59.9957,56.8665,9.6312,6410,1.12492338,1,4.1537,0,33.6123,16.811,1.850930799,0.530238725,1.473224678,5,4,5
5350031,3.688857489,1,10.8,39.7133,63790.6636,35.7,12.7513,81.9619,80.8393,1,2.760651043,0,50.1444,65.0758,52.1134,15.1162,7411,1.225936849,1,5.8377,0,27.2426,18.4723,1.887557293,1.67224387,1.502462627,5,5,5
5350032,3.31623477,1,8.2,47.5662,77655.5901,43.9,5.8513,85.4833,39.1646,1,2.861774141,1,45.4521,55.246,47.4074,19.3909,5602,1.284771443,1,16.5509,1,30.6167,26.9569,2.790701361,1.425359299,0.929509664,5,5,4
5350033,3.414759318,1,13.8,39.7979,60953.8678,41.3,11.1959,84.2893,55.5331,1,2.911958968,1,49.0785,55.0309,48.8086,18.1681,5937,1.255691121,1,12.8193,1,32.5064,21.691,2.724881661,2.388453495,0.988729286,5,5,4
5350034.01,3.949443062,0,8.9,74.2929,120362.3327,31.3,14.1395,54.6577,48.8593,1,3.035165641,1,73.0984,55.817,56.5643,10.3096,6224,1.126204618,1,4.891,0,36.2652,18.473,2.922422871,-0.550046631,1.226086921,5,2,4
5350034.02,3.804130057,0,10.9,63.001,88487.928,35.9,13.9776,65.5056,45.6067,1,3.022633465,1,66.2281,55.0633,54.8071,11.1611,7170,1.145932751,1,7.8822,0,36.0059,20.9628,3.084615868,-0.346801112,1.360404277,5,3,5
5350035,3.93861808,0,8.8,77.6089,84199.0051,30.4,11.7742,68.1664,72.2138,1,3.026227322,1,70.2681,57.0958,55.5243,8.7912,11862,1.152941249,1,7.2511,0,33.676,21.399,2.966183202,-0.678125281,1.822995843,5,2,5
5350036,3.863770947,0,6.3,65.3614,96876.8729,34.5,10.151,68.9948,58.3512,1,2.971601009,1,67.1725,58.5945,55.8588,11.7492,6514,1.169555259,1,6.9229,0,33.7658,20.719,2.650920727,-0.237418421,0.862744503,5,3,4
5350037,3.691865288,1,11.4,62.7368,85262.7557,32,10.576,72.9282,59.3258,1,2.766035416,0,57.0217,58.7597,49.6893,13.7929,5399,1.20102694,1,9.4366,0,28.6768,23.1063,2.457002071,0.441276286,1.393397992,5,4,5
5350038,3.61917852,1,8.5,45.6288,81800.8509,38.1,7.7778,65.1747,53.5723,1,2.74269374,0,53.2634,62.2058,49.454,17.3748,4213,1.247003954,1,9.9,0,27.2417,24.2852,1.998513072,1.002926229,0.636374301,5,5,4
5350039,3.661964207,1,9.2,30.1271,81854.2151,36.7,12.6491,67.1343,73.1289,1,2.71014234,0,50.2171,67.3673,53.1537,15.3663,4957,1.242851344,1,5.9053,0,24.527,18.5852,1.767653274,1.737464134,1.298368519,5,5,5
5350040,3.654787088,1,7.9,44.3887,128440.6908,36.7,3.4751,40.8649,46.4547,1,2.879617572,1,60.1157,59.952,58.8154,11.805,4781,1.169312989,1,6.9089,0,28.3399,21.2518,0.664550616,0.225671017,0.422531728,4,4,3
5350041,3.814246952,0,6.1,56.5217,140755.5254,37.3,6.8876,44.9907,35.3763,1,2.999529992,1,64.8527,60.2236,62.4186,7.2625,3867,1.084056864,0,5.5739,0,31.2646,18.6925,1.105891484,-0.302070656,0.094814969,5,3,3
5350042,3.73114654,0,6.2,56.0402,139775.8721,36.9,2.9829,57.954,19.0337,0,3.064714142,1,58.188,62.1333,63.6712,7.8663,4802,1.080077711,0,8.1003,0,35.9493,19.5782,1.116911154,-0.241003369,-0.097430876,5,3,2
5350043,3.783663525,0,6.6,52.4337,134489.0373,38.4,6.2529,49.4161,23.0284,0,3.040633835,1,62.1909,61.5988,61.6893,7.8885,4438,1.083274225,0,7.4209,0,33.0002,18.7774,1.186602915,-0.444004952,-0.052179628,5,2,2
5350044,3.925680004,0,6.9,61.2497,114948.6805,33.2,6.737,58.9154,30.7245,1,3.044083654,1,70.2683,60.7473,61.3974,7.9504,10311,1.078233685,0,3.975,0,37.2493,16.0923,0.08907,0.0357,0.8508,3,4,4
5350045,3.675837841,1,8.3,51.9968,103027.8298,38.7,4.7076,57.7121,26.1879,1,3.038975889,1,57.5031,60.9561,61.3701,10.6875,3704,1.123071841,1,8.756,0,33.8331,19.5349,1.350325872,0.014041198,0.118758973,5,4,3
5350046,3.510968932,1,7.3,36.935,101171.5952,38.5,5.91,46.3549,32.201,1,2.920417006,1,53.1656,56.3257,56.5452,14.2845,3621,1.174522936,1,8.7398,0,33.43,18.9685,0.631887345,0.26725305,0.057010621,4,4,3
5350047.02,3.580619187,1,11.4,38.949,71346.5184,39.7,7.5476,79.2363,54.2822,1,2.858674904,1,52.066,59.3599,48.7768,17.7503,4110,1.230880439,1,9.0227,0,32.3296,20.7836,1.6254119,1.710501923,0.518348221,5,5,4
5350047.03,3.911157523,0,1.8,58.4877,133482.2363,39.9,3.1395,37.7574,16.1628,0,3.050375099,1,75.1637,63.1864,60.769,6.8888,860,1.039924866,0,5.6346,0,31.124,19.0694,1.822871741,-1.3967981,-0.274365845,5,1,2
5350047.04,3.844423637,0,3.9,56.26,142082.1272,39.3,2.4191,44.2244,22.0454,0,3.048872442,1,66.8398,59.3048,55.4194,8.3229,2953,1.070131205,0,9.457,0,31.0305,20.7914,0.349358397,-0.494508429,-0.337864271,4,2,2
5350048,3.807275672,0,7.1,59.5477,137181.3584,38.4,2.5192,59.19,18.1597,0,3.102959295,1,66.6692,60.4717,58.1092,9.8556,3695,1.080699572,0,9.0301,0,34.7759,20.2487,0.776207716,-0.30656879,-0.412693828,4,3,2
5350049,3.849620353,0,7.8,65.1578,138765.9662,41.1,2.5044,57.5902,12.2572,0,3.01827976,1,66.0021,59.3746,56.6901,8.0845,3810,1.043511967,0,9.4693,0,31.1866,22.0237,0.931678073,-0.799914626,-0.442466754,5,1,2
5350050.01,3.738294614,0,7.6,67.1075,163530.8378,40.1,7.7134,33.1622,23.677,0,2.913071364,1,61.6936,50.7211,51.3783,7.9355,10204,1.04081142,0,9.4987,0,38.4083,17.9086,1.006050879,-1.054861933,-0.014508262,5,1,3
5350050.03,3.951848444,0,10.6,68.3206,171572.9785,40.6,2.2628,27.649,27.7633,1,2.954687872,1,69.7658,58.2392,51.354,8.3155,1149,1.030935161,0,4.7061,0,42.9872,16.1322,1.35388165,-1.507886971,0.46207288,5,1,3
5350050.04,3.66869428,1,7.1,59.9268,150598.4653,39.8,2.7126,54.2015,29.2997,1,3.053928774,1,57.4923,57.4084,52.9017,10.3046,5198,1.092174183,0,12.0823,1,33.5277,21.7424,0.594766454,0.127576487,-0.050657264,4,4,2
5350051,3.850345107,0,4.5,63.3768,171963.1611,38.7,3.2308,55.8223,11.0053,0,3.054602581,1,67.47,59.7972,58.2137,10.0633,5879,1.05619125,0,8.6011,0,33.2137,20.1965,0.923547947,-0.765285139,-0.23705866,5,1,2
5350052,3.851877584,0,8.8,61.2409,130590.366,38.4,3.1135,42.1351,19.2131,0,3.07595621,1,68.3823,61.2684,58.3493,8.8347,4346,1.053217713,0,9.3435,0,33.9612,20.8335,1.004284587,-0.785309957,-0.411019198,5,1,2
5350053,3.635569188,1,9.3,47.9162,105758.3455,37.7,6.4414,46.4525,33.9116,1,3.01954822,1,58.1811,60.8071,61.1662,11.5942,6629,1.140171751,1,6.9722,0,35.2785,18.4521,1.128917893,-0.071212144,0.049952651,5,3,3
5350054,3.68852493,1,7.9,51.0767,96542.5477,37,3.755,71.5046,34.4554,1,2.990681731,1,58.1167,58.0868,59.1553,12.297,6060,1.159109585,1,9.9033,0,33.7427,20.3805,1.596602201,-0.002022148,0.317111783,5,3,3
5350055,3.803579397,0,8.4,63.8957,119257.0731,35.7,3.0104,61.713,28.2353,1,3.030231476,1,65.0664,62.3574,65.1644,7.9295,2890,1.075046025,0,7.2228,0,33.3946,21.2877,1.588093064,-0.66426572,-0.120540694,5,2,2
5350056,3.776225259,0,8.3,56.9834,140582.6317,36.2,3.7407,53.1308,22.0853,0,3.068914867,1,62.9668,62.4643,64.2923,7.2739,5112,1.060655543,0,7.2777,0,33.2151,20.0995,1.063617928,-0.39289691,-0.275253644,5,2,2
5350057,3.846018946,0,10,65.8305,123930.2159,35.4,3.9748,61.8078,23.5864,0,3.037408291,1,63.7295,59.9952,63.2898,7.6254,2582,1.072273143,0,7.2521,0,36.7695,20.0703,1.758849904,-0.310151872,0.048759466,5,3,3
5350058,3.794309858,0,4.5,66.2064,183849.0662,36.8,2.4515,61.641,21.5715,0,2.98988118,1,65.8921,59.0373,61.8424,8.6564,4149,1.070644884,0,7.8398,0,32.4005,20.2726,1.820763028,-0.682729123,0.08530743,5,2,3
5350059,3.798969246,0,9.7,69.6374,133343.8168,36.3,6.3585,53.7515,25.1821,1,2.985751239,1,66.0774,59.0499,60.1498,8.7651,4392,1.096327856,0,7.096,0,32.7202,21.5618,1.544842656,-0.606708881,0.237653275,5,2,3
5350060,3.930404123,0,10.7,75.7333,116150.9955,33.7,3.9161,58.8803,39.4636,1,2.995521799,1,71.3622,57.8938,59.3634,8.7078,2871,1.087996551,0,5.479,0,36.2976,19.0082,2.101662477,-0.232509465,0.072770083,5,3,3
5350061,3.569688211,1,7.8,62.3106,65355.5491,34.7,9.6927,98.3673,38.1625,1,2.650072279,0,51.5241,60.4043,48.1408,19.2673,1132,1.264424042,1,12.542,1,30.08,23.3998,3.028945131,0.447269629,2.005190656,5,4,5
5350062.01,3.871136761,0,15.3,81.938,99372.7665,32.7,11.8368,80.1715,54.2836,1,2.893522197,1,65.6671,55.1831,54.072,8.6878,6700,1.103147852,0,7.6253,0,34.7557,18.2499,3.120926063,-0.463652997,1.058710508,5,2,4
5350062.02,3.917679737,0,13.1,76.8318,113309.9605,29.3,15.0013,61.8666,63.9953,1,2.976550499,1,69.2364,56.4519,54.747,8.4995,12004,1.141567088,1,7.434,0,32.9065,20.7253,0.08907,0.0357,0.8508,3,4,4
5350063.03,3.938328459,0,10.3,72.0105,94898.133,34.5,6.6753,73.3278,46.8331,1,3.046536489,1,72.4973,55.126,58.3085,9.8885,5447,1.088566372,0,5.0899,0,38.6215,17.7157,2.998544752,-0.988785247,1.067780489,5,1,4
5350063.04,3.668637045,1,10.3,54.964,78920.6638,38.8,13.1608,75.5155,31.6882,1,2.976084644,1,58.0155,55.0753,51.0379,12.4297,4721,1.177417359,1,11.3004,1,35.0657,23.0668,3.242646279,-0.065385379,1.11716624,5,3,4
5350063.05,3.994262527,0,8.6,73.7143,97656.9313,32.2,12.8863,73.5928,46.9491,1,3.064953911,1,73.8933,57.0869,59.0033,8.9242,5736,1.09728959,0,4.8896,0,37.6309,17.1744,3.398447616,-0.90275497,1.63919522,5,1,5
5350063.06,3.755331063,0,10,64.7253,86451.4627,38.5,11.1077,81.9015,36.0067,1,3.028037015,1,64.2681,54.8397,54.0522,9.8272,6596,1.120031595,1,9.8218,0,38.5656,20.714,3.16919867,-0.234567741,1.05547459,5,3,4
5350064,3.902440289,0,8.6,62.3135,101312.5208,37.4,10.6932,61.2773,39.5604,1,2.998813874,1,69.4453,57.3439,57.6928,10.7034,5278,1.118172972,0,6.0616,0,40.2036,18.2444,2.708833857,-1.014798039,1.049590921,5,1,4
5350065.01,3.797899379,0,9.7,55.5556,70969.3611,35.6,13.3767,100,63.3392,1,2.849940153,1,61.589,58.9417,49.6577,13.6693,2845,1.178845075,1,7.4754,0,33.0964,22.7786,2.865922622,-0.41039386,2.579717291,5,2,5
5350065.02,3.594891876,1,13,43.356,56489.4517,36.8,9.1858,98.7373,80.8736,1,2.529242984,0,47.7225,70.0051,49.3367,20.9934,12454,1.311745788,1,6.9873,0,20.1985,15.1731,1.927694971,1.989180808,1.932781029,5,5,5
5350066,3.655067369,1,9.9,57.3147,91675.9457,44.9,6.6252,61.3145,36.4496,1,2.889888171,1,57.1507,54.6711,50.6078,13.0372,8354,1.164936037,1,11.2648,1,34.9525,23.7148,2.380720513,-0.132175015,0.283618967,5,3,3
5350067,3.964291744,0,8.5,69.6682,260842.0828,48,1.3249,29.5042,13.6129,0,3.045569985,1,75.6138,58.6573,59.1054,12.053,1741,1.011811813,0,7.9082,0,33.8669,19.5757,0.499012122,-1.199987172,-0.558009339,4,1,1
5350068,3.805185369,0,7.9,62.4829,176072.0829,48,1.8265,50.1222,20.3856,0,2.977230717,1,65.0343,56.0397,57.2611,11.5253,2438,1.05866934,0,10.8171,1,33.2447,21.6276,1.090773192,-0.492143717,-0.475262398,5,2,2
5350069,3.863491725,0,5.4,62.5,195927.7619,40.9,1.6828,26.7219,34.679,1,3.039026589,1,69.335,59.5673,57.7256,12.0906,5078,1.057747208,0,8.8898,0,31.6854,22.4313,-0.065380735,-0.421743489,-0.371350112,3,2,2
5350070,3.767537713,0,7.4,66.9622,146272.4695,42.6,2.3377,65.2596,18.8138,0,2.964695321,1,63.7486,57.0961,57.4331,9.1826,3625,1.055776245,0,11.3766,1,33.9634,22.8465,1.196273922,-0.777555173,-0.354890589,5,1,2
5350071,3.755502061,0,5.6,64.6734,192506.4699,42.8,1.9866,41.3287,20.6416,0,3.070309431,1,64.2242,58.462,56.1144,11.8968,3585,1.069512917,0,12.1704,1,30.5783,22.9691,0.137246526,-0.529192015,-0.548997503,3,2,1
