Spatial ID,Diabetes Type 2 rate,Diabetes,Mental Health Score,Mental Health Binary,High Education Rate,Rate of Regular alcohol,Rate of Daily Smokers,Food Insecurity score,Food Insecurity binary,Unemployment Rate,Median Age,Recent Immigrant Rate,Work Stress Score,Work Stress binary,Rate of Active population,Visible Minority Rate,Visible Minority Binary,Low-income Rate,Low-income Binary,Ethnic Concentration,Ethnic Concentration quintiles,Residential Instability,Residential Instability quintiles,Average Income,Rented Rate,Active transportation,Total Population,Overweight,Obese,Material Deprivation,Material Deprivation quintiles
5350168,9.7844,0,3.644968974,1,38.3003,47.1121,18.7791,1.252419668,1,7.4,42.4,10.4721,2.857405467,0,48.8967,55.2194,1,14.5,0,0.980074146,4,1.122892985,5,91650.2279,60.2936,56.6885,6016,29.6436,21.3102,0.756605691,5
5350367.01,1.6884,0,3.909371541,0,47.4274,40.4544,6.539,1.164067438,1,11.2,33.6,12.5338,2.62731804,0,57.5626,89.4971,1,28.4,0,2.516730202,5,0.146736627,3,95263.9641,62.4495,69.0993,5170,21.1579,8.647,0.763599955,5
5350376.13,6.3609,0,3.899175311,0,44.7433,39.994,5.263,1.087851591,0,9.4,49.9,8.2685,2.824997057,0,48.5185,90.4215,1,15.8,0,1.373273097,5,-0.303079261,3,96339.945,9.8214,45.81,4176,32.768,12.5996,0.768029213,5
5350376.09,6.6322,0,3.738224097,1,38.9443,39.2647,2.9519,1.084551076,0,8.8,49.5,10.3175,2.623590765,0,53.3215,91.5873,1,20.5,0,1.655900186,5,0.022860319,3,98088.5199,15.9379,49.9007,5040,32.2369,14.1725,0.777953749,5
5350153,9.7088,0,3.756857061,1,26.374,44.6225,12.8745,1.185364595,1,11.7,41.6,4.0975,2.795470405,0,44.8587,50.1617,1,9.1,0,0.510108325,4,-0.051393337,3,95394.031,23.6143,49.0784,4637,29.1736,21.955,0.782401092,5
5350160,9.3503,0,3.695304476,1,15.1546,39.3378,13.134,1.231335729,1,7.6,39.9,3.7765,2.74944952,0,42.4562,36.5485,1,9.2,0,0.151376084,3,-0.120396321,3,94672.7229,35.9455,45.2068,3245,29.3238,20.8404,0.789875296,5
5350190.01,1.8989,0,3.930741789,0,53.7985,34.0814,7.8843,1.266510156,1,14,36.8,11.2793,2.704447209,0,55.3604,85.2518,1,34.8,1,2.57249893,5,1.125663204,5,72520.452,64.8783,61.1214,9513,19.6995,14.2437,0.794551149,5
5350200.01,14.4867,1,3.648770064,1,42.4316,41.4587,17.3041,1.209390203,1,10.8,47.3,9.7711,2.714631105,0,40.1257,32.0285,1,14.8,0,0.805180869,4,1.899251844,5,101217.0373,67.0779,46.739,6182,35.067,20.1779,0.79978434,5
5350284,7.5281,0,3.748491943,1,30.9001,41.1086,12.8954,1.203505039,1,7.8,42.1,7.5865,2.757277912,0,42.9245,48.3989,1,14.7,0,0.758585795,4,0.221900461,4,105179.2727,46.8182,48.5419,7120,29.521,16.8008,0.800374236,5
5350162,8.4972,0,3.660550441,1,30.2076,43.5307,17.5233,1.230330352,1,7.3,42,6.1598,2.742253777,0,44.1317,47.3537,1,20.4,0,0.18723384,3,0.272569409,4,92594.9886,42.3611,51.005,5347,29.964,21.1695,0.80365731,5
5350238.02,7.9201,0,3.735920126,1,36.1073,43.9636,16.659,1.224538514,1,9.4,41.2,4.8342,2.787036239,0,48.2171,51.5297,1,23.5,0,0.890714604,4,0.232385482,3,105275.8122,49.6493,51.4951,5426,26.6839,17.5669,0.805029989,5
5350376.16,2.1798,0,3.870261417,1,46.4585,40.0906,9.8972,1.263722157,1,11.8,38.9,20.3404,2.672434424,0,55.4882,76.7633,1,26,0,2.208531134,5,1.566707689,4,65487.4183,78.4585,71.9543,5345,18.8008,15.0952,0.805200698,5
5350335,11.3444,1,3.775312272,1,36.1702,40.747,13.4467,1.198558253,1,12,43,7.7335,2.883539786,0,44.6173,57.0619,1,8.2,0,1.092673123,4,0.192729512,2,94229.9196,50,48.0531,8475,30.7198,20.6707,0.817699611,5
5350189,10.7712,1,3.73136609,1,36.5003,40.2728,13.2186,1.226197654,1,11.6,42.9,4.5042,2.894515345,1,47.8571,41.5254,1,25.9,0,0.803557885,4,0.900287453,5,104506.3617,59.6955,55.0657,5664,29.649,20.3515,0.827162998,5
5350370.03,4.309,0,3.864009667,1,30.9694,36.048,7.9693,1.166082421,1,11.6,39.3,4.605,2.668143257,0,51.3106,67.3822,1,24.5,0,1.012785118,4,-0.331967516,3,103789.3377,34.7232,55.2025,4286,25.5476,14.913,0.840502204,5
5350378.24,7.0658,0,3.853742648,1,37.2016,36.6392,4.4657,1.140165164,1,11.3,51,10.0126,2.743249306,0,51.6913,91.4964,1,22.3,0,1.614451245,5,-0.008432212,2,86637.9676,12.6675,53.265,6609,29.3958,14.8645,0.852300878,5
5350376.14,4.2189,0,3.95009732,0,41.3043,41.094,3.7182,1.056912705,0,9.6,43.8,4.951,2.637501499,0,53.6493,91.7225,1,22.6,0,1.655149358,5,-1.096485882,3,129730.8798,13.1285,48.7191,3878,25.6434,7.4521,0.852981185,5
5350377.03,6.6946,0,3.908517857,0,42.392,35.8988,3.8197,1.076412132,0,11.6,45.3,4.9175,2.600512588,0,51.8393,82.359,1,17.4,0,1.146421507,4,-0.909964082,2,120084.8963,13.9797,49.8492,2908,24.9262,10.5088,0.855856096,5
5350337.02,13.9382,1,3.646083439,1,32.7061,39.9432,13.5954,1.241436809,1,13.1,50.4,3.1345,3.007876395,1,45.7553,22.1337,0,9.5,0,0.37689467,3,1.108159707,5,93756.4211,63.3484,51.2663,2259,32.7989,23.2208,0.864664483,5
5350341.02,7.5806,0,3.820612512,1,38.6907,47.216,12.3968,1.188777293,1,11.9,43.7,11.5442,2.832398164,0,49.8178,60.6265,1,18.4,0,1.07338974,4,0.682792689,4,76350.4522,39.5738,55.1008,4884,29.4192,22.6115,0.880333276,5
5350072.01,10.0367,0,3.69056065,1,47.7188,54.076,15.3665,1.224223488,1,11,38.4,3.0226,3.014494814,1,53.2618,48.9873,1,15.5,0,0.401795503,3,0.661439946,4,106559.3143,55.9643,58.8526,4740,29.5635,21.9779,0.885620261,5
5350378.28,2.4655,0,3.974438965,0,29.1469,34.9563,5.8195,1.132534013,0,9.1,38.7,3.0943,2.664859062,0,57.765,95.7175,1,19.4,0,1.670174417,5,-1.036192292,1,124050.2954,20.0708,54.4145,7449,22.9942,11.6812,0.885685825,5
5350358.01,11.0874,1,3.848652745,1,29.8357,40.7921,9.616,1.13623717,0,8.1,42.5,4.302,2.862927883,0,44.5613,56.8376,1,13.8,0,0.72531698,4,-0.576641393,4,104882.9136,17.4328,42.9136,3510,26.5516,24.8526,0.886290527,5
5350378.19,4.3642,0,3.902514796,0,30.8487,35.1292,3.502,1.09056626,0,8.6,41.5,8.0674,2.684180131,0,54.2251,96.5074,1,15.2,0,1.546213889,5,-1.171107269,4,110053.08,6.3588,49.7802,5526,25.8761,8.7787,0.892416416,5
5350291.04,6.7193,0,3.630821373,1,26.9723,45.2802,18.1811,1.276184727,1,8.5,42,7.4527,2.745898112,0,44.3712,54.9175,1,16,0,1.66475648,5,0.963382654,5,91463.5139,56.5022,53.65,1637,28.4708,16.9892,0.894520511,5
5350244.01,9.2072,0,3.819855862,1,22.7103,37.9423,11.9831,1.21872636,1,9.9,39.9,4.0761,2.726556872,0,44.695,68.3084,1,25.4,0,0.444294534,3,-0.170618442,3,98177.3037,35.4742,51.3054,5888,23.2015,20.4098,0.903189178,5
5350192,13.3812,1,3.613008284,1,30.4,31.553,14.9171,1.295448693,1,14,48.9,2.2826,2.784104439,0,36.5037,41.8478,1,15.1,0,0.36423361,3,1.463473466,5,77813.8856,72.912,46.3861,920,29.7704,18.7009,0.907967618,5
5350262.02,9.8476,0,3.863657819,1,38.4273,37.6574,10.3211,1.190399845,1,11.3,41.2,8.212,2.87484554,0,49.5448,57.6911,1,30.9,1,1.528726488,5,0.55525297,5,99290.149,63.8846,56.1612,6540,27.2967,19.5513,0.911639084,5
5350378.16,1.4501,0,3.977713829,0,30.3314,26.4673,3.9835,1.180437097,1,9.9,41.4,6.3955,2.496291362,0,56.3981,95.4828,1,15.8,0,1.555021919,5,-0.441633339,3,98337.6172,21.7348,59.481,6442,19.1448,10.095,0.931091171,5
5350378.06,0.6182,0,4.00216516,0,25.8119,29.0632,3.7903,1.188678292,1,12.9,37,8.1015,2.516509003,0,56.169,95.7245,1,25.7,0,1.821545699,5,-0.680504381,2,95894.8865,32.2508,61.3785,6549,22.6577,10.0881,0.961409484,5
5350378.04,0.7894,0,3.956168328,0,39.1759,30.599,4.2302,1.18914962,1,11.5,35.4,9.1428,2.568863317,0,57.6262,93.7997,1,15.8,0,1.907218363,5,-0.557093615,3,94067.873,27.9389,66.1712,6661,19.617,8.8495,0.972019509,5
5350269.01,4.9639,0,3.843758396,1,40.5452,43.5916,10.6883,1.193110635,1,10.5,36,15.4772,2.804293137,0,55.5335,74.6518,1,14.2,0,2.069682393,5,1.650341621,4,81057.7161,84.3179,65.4062,5815,24.6599,15.4576,0.976219096,5
5350378.11,1.965,0,3.960321973,0,32.8869,32.5808,4.9657,1.173528548,1,11,37.8,7.3969,2.561272507,0,54.0692,92.2041,1,13.8,0,1.771441162,5,-0.492148949,2,95751.3562,21.4086,61.3553,6016,23.1044,11.6855,0.98189575,5
5350346.02,5.3368,0,3.807443251,1,35.6263,39.5915,13.2979,1.235757151,1,8.5,36.9,8.5277,2.580584112,0,51.5249,82.6776,1,16.6,0,2.364343631,5,0.693339877,4,79323.0041,73.1742,64.6946,5617,21.6276,15.1968,0.991080784,5
5350378.08,5.0479,0,3.942136149,0,29.1225,32.1144,4.5204,1.137769819,0,9.2,45.1,9.8167,2.576051874,0,53.4545,91.1561,1,14.2,0,1.601269858,5,-0.421754542,3,103515.5207,23.0439,51.8377,6773,24.4498,11.792,0.993045024,5
5350311.05,3.0628,0,3.799373754,1,40.3341,38.8899,14.1479,1.257989677,1,14.1,33.1,8.4598,2.521250667,0,52.2469,81.0333,1,13.3,0,2.143888439,5,1.146718921,3,75755.2058,69.2336,71.2473,7123,19.5445,11.5822,0.994835547,5
5350295,7.5115,0,3.63162073,1,27.6852,40.5295,17.3086,1.275722034,1,7.7,41,10.8417,2.727837845,0,43.1532,64.0595,1,6.7,0,1.244699866,4,0.326382947,1,89782.4396,56.6282,52.7892,5715,28.6128,18.8862,0.998046091,5
5350038,9.9,0,3.717560837,1,45.6288,53.2634,17.3748,1.247003954,1,8.5,38.1,7.7778,2.822802429,0,49.454,53.5723,1,10.1,0,0.636374301,4,1.998513072,5,81800.8509,65.1747,62.2058,4213,27.2417,24.2852,1.002926229,5
5350080.02,6.258,0,3.752556382,1,39.7219,49.5987,14.4341,1.248455768,1,14,38,13.8534,2.795068599,0,53.0709,64.8025,1,23.7,0,1.059240083,4,1.456656811,5,69386.951,75.7813,67.0943,5418,24.436,18.2177,1.007314745,5
5350250.01,2.2426,0,3.902598852,0,34.0704,33.8538,6.7664,1.184467801,1,13,38.2,7.1153,2.75218991,0,50.2686,74.0807,1,26.2,0,1.730288702,5,-0.376562887,4,97706.5104,36.3866,58.2211,5629,20.5113,8.9983,1.011293718,5
5350007.02,13.0239,1,3.527544236,1,39.871,48.8631,23.1529,1.320145696,1,11.2,36.4,5.8471,2.748971557,0,46.8039,52.736,1,10.6,0,1.07316122,4,2.444519851,5,65235.8244,96.2664,59.9941,4989,30.3279,24.3845,1.011677999,5
5350250.02,10.3463,0,3.755455132,1,27.1281,35.8567,12.8243,1.22041041,1,11.1,41.5,3.5532,2.757731604,0,41.9312,60.3755,1,22.2,0,0.987951084,4,0.028815717,2,105162.7965,40.7303,48.8383,5113,24.5833,19.9757,1.011834074,5
5350271.02,9.3994,0,3.817129228,1,42.5009,42.76,14.2082,1.227914738,1,13.7,39.7,5.0462,2.766173864,0,51.7945,54.5745,1,21.7,0,1.147840976,4,0.445240037,2,113212.8512,72.1111,56.8909,5006,26.1929,18.6707,1.017975425,5
5350377.04,2.5114,0,3.899212958,0,31.4931,30.7637,2.908,1.120941009,0,10.5,42.1,8.6484,2.592370056,0,54.4783,95.4946,1,21.5,0,1.84299592,5,-0.841029405,1,100493.15,10.242,52.4661,6348,23.1616,8.9986,1.020493495,5
5350366,5.5136,0,3.842622344,1,31.1348,37.3022,9.8799,1.188972533,1,10,40.2,5.0481,2.749449142,0,48.164,74.6419,1,7.6,0,1.400224109,5,-0.146470223,3,94314.406,38.991,52.6143,6353,24.3001,16.0318,1.022657334,5
5350351.01,5.9668,0,3.785277642,1,31.6298,34.6118,10.0255,1.204890668,1,12.1,39.7,5.1918,2.608790011,0,47.4823,72.5118,1,25.7,0,1.430560589,5,0.33807463,3,82730.9719,51.734,55.7923,5697,23.9521,14.543,1.029985595,5
5350351.02,8.465,0,3.542179595,1,33.701,39.005,19.8713,1.320102322,1,13.8,41.9,6.7797,2.78500229,0,43.3734,70.7497,1,11.2,0,1.63772777,5,0.63815204,4,81032.2792,55.4152,58.4716,2841,30.3517,22.1416,1.033871212,5
5350304.01,2.276,0,3.951952452,0,48.1035,35.8855,6.7445,1.348504879,1,12.5,36,10.2249,2.926099189,1,53.9689,70.2479,1,31.8,1,2.193430217,5,0.800820393,5,76849.5902,90.5683,60.8768,4719,18.5332,30.5566,1.035065162,5
5350249.03,1.6117,0,3.927342703,0,30.3551,32.4444,5.8499,1.170669431,1,7.7,37.9,9.6401,2.618753876,0,57.7989,89.6214,1,15.8,0,1.712702941,5,-0.654993651,1,105559.8024,29.0267,63.9063,6234,17.9341,10.4065,1.035593922,5
5350378.14,2.3631,0,3.942261745,0,36.7742,33.5521,3.7128,1.186942911,1,13.8,39.1,11.9125,2.608642619,0,51.2226,93.2082,1,22.4,0,1.857386594,5,-0.260883066,4,94918.8272,45.9375,55.4962,4314,26.7689,9.0665,1.043260119,5
5350314.02,2.2871,0,3.953641149,0,27.6094,31.1234,7.1766,1.188200582,1,12.3,39,12.1305,2.647050375,0,48.3412,81.8673,1,17.8,0,2.065104861,5,-0.223933358,5,89748.8324,23.7738,58.1825,5548,20.0717,11.3325,1.07272058,5
5350355.04,5.0318,0,3.828380267,1,30.9601,35.6792,14.2895,1.271844341,1,12.7,39.7,13.2504,2.588841891,0,49.5743,76.3481,1,21.4,0,2.120394292,5,0.780274943,4,79837.713,71.3265,64.2084,5860,26.1163,16.238,1.075504431,5
5350378.02,2.3903,0,3.844792386,1,40.1737,36.6197,5.0659,1.158102526,1,11.6,37,11.6005,2.610281382,0,55.6618,86.4791,1,23.3,0,1.865224571,5,-0.339436284,1,106238.772,37.6573,62.596,3661,21.0472,9.3624,1.087483449,5
5350243.02,9.6926,0,3.662327386,1,27.2048,39.5637,13.4954,1.220917466,1,6.1,40.7,4.7708,2.693154403,0,42.5729,60.5559,1,12.1,0,0.885631672,4,0.105115155,4,105881.6303,50.5618,49.0782,3742,26.3582,16.4584,1.098517915,5
5350355.02,7.8241,0,3.847355388,1,29.9311,34.6181,10.0289,1.207019301,1,10.3,43.3,10.6616,2.63502578,0,46.9281,77.9969,1,17,0,1.419023745,5,0.203391783,3,90126.9608,39.9332,50.7648,5781,25.4315,15.0894,1.099195049,5
5350344.01,7.4332,0,3.729331563,1,31.197,33.8721,12.7515,1.265672325,1,6.5,41.7,4.2219,2.669635358,0,45.9473,71.0639,1,21.7,0,1.341108434,5,0.064397786,3,85456.0266,47.7922,53.7568,5367,26.4987,18.8191,1.113526744,5
5350180,11.4852,1,3.610025872,1,39.4119,49.9033,19.6069,1.264929384,1,9.7,38.1,5.2044,2.9687799,1,50.6472,48.324,1,6.1,0,0.994796225,4,1.036217301,5,80740.1475,72.3397,54.9242,6802,32.9326,24.0742,1.117116325,5
5350370.01,3.5643,0,3.915489372,0,38.332,36.6218,7.4527,1.217438738,1,11.2,40.3,9.7359,2.564245058,0,50.1128,85.5241,1,28.7,0,1.852394426,5,0.596091797,2,79615.0325,47.6791,57.6979,10742,23.8779,11.9103,1.12191483,5
5350311.03,5.7263,0,3.760726677,1,22.5381,37.2053,8.9575,1.161756623,1,10.2,42.1,3.3419,2.733737541,0,43.9871,51.9414,1,13.7,0,0.999607785,4,-0.439627247,4,104466.3091,25.9386,48.8471,2730,24.4237,16.7523,1.122517846,5
5350374.03,6.9644,0,3.69650709,1,36.086,37.1822,13.0393,1.238638524,1,7.5,46.1,5.5286,2.686887434,0,49.7441,78.7879,1,15.7,0,1.638254371,5,0.644591329,2,81189.6922,64.4799,59.448,4323,26.6303,16.4495,1.134972679,5
5350313,7.7629,0,3.825900427,1,21.2033,36.5017,12.1642,1.210305138,1,8.6,39.2,4.5772,2.674705194,0,41.1285,66.4572,1,13.2,0,1.235265049,4,-0.184307496,4,98349.4984,37.961,49.2072,5730,25.4677,19.3938,1.144739094,5
5350156.02,10.5614,0,3.717321066,1,18.171,36.7562,16.4991,1.261471614,1,8.6,41.2,4.3077,2.695194634,0,39.1996,43.2137,1,20,0,0.031854435,3,0.02515367,3,94208.9307,43.2579,45.5162,2925,29.1435,26.4371,1.146901608,5
5350353.02,4.7592,0,3.902294753,0,28.3265,33.5147,7.3935,1.174470667,1,8.4,38.9,4.2588,2.649729816,0,49.6238,71.452,1,33.3,1,1.411618647,5,-0.477483889,4,100087.3972,38.8592,54.1908,5482,24.4837,14.3789,1.169738275,5
5350376.02,2.7395,0,3.895929254,0,32.4368,32.9272,5.7194,1.195359867,1,12.5,39.9,10.7991,2.636840746,0,50.5788,92.5774,1,16.7,0,1.986895141,5,0.057835858,3,88206.8768,41.8161,56.6329,5591,24.4231,10.5545,1.179752242,5
5350378.21,3.4287,0,3.897723203,0,32.6009,33.2476,4.3279,1.096143173,0,11.4,39.9,5.467,2.653661316,0,53.2595,96.2,1,21.8,0,1.882321352,5,-1.138551892,4,114263.5641,4.1353,49.9021,4079,26.0514,8.9863,1.186775288,5
5350291.02,9.0451,0,3.683099633,1,22.4482,37.0422,13.6101,1.225507614,1,9.3,43.7,4.3028,2.722290414,0,41.0734,56.503,1,13.2,0,0.954520618,4,0.306353502,5,85286.8205,44.4896,47.6968,5113,26.8562,15.8522,1.198919595,5
5350369,5.3176,0,3.900235585,0,30.3459,36.3983,7.7396,1.175211194,1,11.6,36.2,8.1979,2.706437902,0,50.8198,72.0617,1,33.8,1,1.578983345,5,-0.395207288,3,98161.4041,40.4443,58.8222,8823,23.7452,15.0139,1.222358745,5
5350378.22,4.028,0,3.861962717,1,32.1678,39.7598,3.7352,1.074492047,0,8.8,42.1,10.3718,2.690191681,0,53.4618,96.2284,1,15.8,0,1.813942293,5,-1.259146691,1,119989.9814,7.4034,48.9815,3712,27.3727,6.8095,1.231290678,5
5350239,10.4969,0,3.719218839,1,32.3529,39.7587,17.2194,1.239690737,1,12.3,38.1,4.7357,2.813930846,0,47.2137,53.2749,1,10.9,0,1.333643256,5,0.31133751,4,112308.7959,57.0143,51.924,6733,26.416,17.8263,1.233999408,5
5350376.05,6.1936,0,3.826150423,1,33.8476,41.3483,3.6614,1.082152811,0,11.4,44.1,8.6019,2.709170714,0,47.6393,94.8991,1,22,0,1.718986792,5,-0.871094094,3,106729.8072,10.797,49.48,7332,29.3578,10.4916,1.249750974,5
5350343,9.9682,0,3.669618849,1,25.6942,36.0025,12.755,1.237426459,1,11.1,41.6,3.6372,2.790012611,0,44.5667,58.1973,1,14.9,0,0.990945058,4,0.094756282,3,90241.8455,37.6615,47.7877,4349,26.3115,21.6776,1.254974277,5
5350378.05,1.8927,0,3.980765286,0,26.0463,31.9402,6.6253,1.202358669,1,10.4,39,6.4687,2.481932674,0,55.2923,85.3246,1,27.3,0,1.413455065,5,-0.654664262,2,98323.8583,37.6984,61.2925,4143,24.0575,12.8422,1.256698848,5
5350375.03,4.7275,0,3.903915621,0,38.0399,41.4558,6.8352,1.150220876,1,11.2,37.3,6.5422,2.638667608,0,55.8966,82.5095,1,40,1,1.867851755,5,0.447493581,2,88416.4276,60.0522,64.9961,5523,22.9752,9.3935,1.28175551,5
5350376.06,16.2995,1,3.7816616,1,27.6316,42.2182,8.3249,1.089618526,0,0.01,84.9,33.5648,2.688369468,0,37.8683,70.3583,1,16,0,1.119879882,4,1.487393083,1,51284.0483,14.1818,48.7634,614,39.2649,15.147,1.281964135,5
5350311.04,6.1791,0,3.777319148,1,25.4559,40.0639,10.192,1.19594301,1,9.7,40.4,12.3087,2.605388734,0,47.4937,73.1148,1,17.2,0,1.867233683,5,0.125299553,2,90240.9387,49.5955,56.4433,7320,25.2022,14.7209,1.29646054,5
5350378.18,4.2356,0,3.871120031,1,30.0454,36.0517,6.4216,1.120431111,0,17,46.3,10.5386,2.75146542,0,54.8029,96.7753,1,22.4,0,1.782169906,5,0.656884763,1,61982.1098,23.7532,55.285,3008,31.6376,14.4572,1.30773384,5
5350378.17,4.3084,0,3.935230901,0,30.5586,31.8934,7.0652,1.17053303,1,11.8,36.3,3.7627,2.553556583,0,54.8885,90.246,1,11.5,0,1.370930564,5,-0.776305143,2,104404.3582,36.4324,56.4115,3455,21.6193,13.7743,1.313289302,5
5350272.01,7.6499,0,3.693698217,1,35.748,41.9589,20.8801,1.296389837,1,10.8,38.1,7.6837,2.766271972,0,47.7498,75.5023,1,12.5,0,1.870999216,5,1.15479994,4,78045.054,86.2599,61.2173,6221,28.069,16.2972,1.315111795,5
5350159.01,8.1938,0,3.756480047,1,19.6203,34.465,13.4346,1.227137544,1,11.9,40.5,6.5967,2.72898863,0,38.342,50.9962,1,14.2,0,0.163026412,3,-0.284905947,3,98301.2685,37.6553,44.7053,3714,25.8375,20.4028,1.327842337,5
5350279.02,8.1556,0,3.760466846,1,22.7778,40.1459,12.9154,1.190683555,1,10.1,46.3,10.4183,2.739006393,0,48.6358,48.0414,1,20.7,0,0.693927182,4,0.493308966,3,96949.3136,37.2408,54.8058,7531,26.7087,17.7599,1.336159218,5
5350375.01,7.8396,0,3.703690357,1,35.0305,36.8688,12.8342,1.224248759,1,15.8,49.2,10.851,2.683773095,0,48.9646,66.5945,1,14.6,0,1.450840098,5,0.995895802,4,65638.0785,59.3117,55.5101,6933,24.4971,14.6056,1.338739023,5
5350108,9.1011,0,3.590025346,1,27.4725,46.5356,20.5771,1.281717012,1,10.8,38.6,7.2562,2.792514846,0,48.5126,45.8761,1,12.1,0,0.250761976,3,0.684430218,4,79044.4525,48.6122,55.7309,6620,29.2198,19.9538,1.339333057,5
5350290.01,10.1684,0,3.542161352,1,17.3239,38.9131,21.9538,1.339633394,1,7.6,40.3,8.1698,2.666742609,0,37.8534,68.4463,1,26.8,0,1.666509443,5,0.917205745,4,78027.5633,76.3733,52.5126,3746,29.8881,22.9172,1.34027464,5
5350004,13.3462,1,3.596798175,1,34.8887,46.061,20.6989,1.297187847,1,11.5,38.2,6.5911,2.819270428,0,47.3051,52.3959,1,9.6,0,0.80445266,4,2.373134876,5,68088.03,93.3799,59.552,7012,29.3714,25.1835,1.345853896,5
5350378.2,11.7896,1,3.609400129,1,27.9012,41.9926,2.2459,1.11000816,0,4.2,48.2,12.6598,2.910083016,1,51.5731,93.0087,1,14.4,0,1.576928776,5,0.409752741,1,78401.7204,18.0046,46.9436,2403,31.373,19.1247,1.350826302,5
5350315.03,3.9213,0,3.889608245,1,24.563,30.2365,8.2877,1.203363602,1,10.8,38.9,10.2101,2.647009648,0,44.983,74.3409,1,12.2,0,1.85318804,5,-0.062609589,3,96868.1132,33.8338,55.1432,6107,19.7238,13.0162,1.352794599,5
5350294.02,5.8219,0,3.806385061,1,16.673,34.0527,9.0642,1.194580057,1,10,42.6,8.4919,2.692893901,0,42.7089,71.4753,1,11.6,0,1.082323037,4,-0.718111567,4,105015.1622,16.6891,49.843,4887,24.2349,19.5469,1.366174332,5
5350349,8.2276,0,3.647410306,1,29.6776,44.3558,18.0773,1.270511862,1,10.9,39.1,6.9634,2.664945208,0,44.7568,66.8184,1,14,0,1.604782242,5,0.752645393,3,76943.3349,70.0127,58.1186,5931,26.9538,20.0037,1.367949142,5
5350377.07,4.0679,0,3.857720938,1,31.6251,35.8376,3.5649,1.101484629,0,8.4,43.8,13.0716,2.692190706,0,53.4949,90.3705,1,19,0,1.647738443,5,-0.918272235,1,109953.6262,10.9609,49.2372,5452,26.1225,8.6956,1.370625309,5
5350245,9.3269,0,3.690146766,1,27.1277,41.5077,15.5681,1.227780386,1,12.9,39.6,5.3395,2.78226184,0,46.2652,60,1,19.3,0,1.07442788,4,0.332319022,4,88789.4426,49.2588,51.8246,7180,25.7327,19.4172,1.377747254,5
5350208,10.1555,0,3.583038341,1,35.0981,44.9365,19.7359,1.301361444,1,14.4,38.7,8.1251,2.914947559,1,47.4488,50.6061,1,4.2,0,1.045872997,4,1.510915615,5,70345.8239,66.3284,56.3388,4620,32.5223,21.5087,1.407746046,5
5350280,8.3931,0,3.482421822,1,24.3504,40.5856,21.0553,1.353230752,1,10.8,39.1,6.5991,2.777893001,0,42.967,58.4273,1,14.4,0,1.118232944,4,0.623975786,4,89343.8389,66.7,51.6888,7630,28.4863,18.4557,1.408215995,5
5350032,16.5509,1,3.540815086,1,47.5662,45.4521,19.3909,1.284771443,1,8.2,43.9,5.8513,2.911152683,1,47.4074,39.1646,1,23.1,0,0.929509664,4,2.790701361,5,77655.5901,85.4833,55.246,5602,30.6167,26.9569,1.425359299,5
5350316.01,9.2314,0,3.767830659,1,14.3863,35.6497,8.644,1.177410209,1,9.9,46.1,4.0339,2.744956393,0,38.0386,63.3904,1,21.3,0,0.890420498,4,-0.617213402,3,95633.6232,18.8951,43.1424,4029,26.7688,19.7527,1.475118516,5
5350311.02,6.2968,0,3.693214537,1,25.9124,38.3833,13.6005,1.250374938,1,8.3,41.9,5.7647,2.728148487,0,45.9843,67.4043,1,22.5,0,1.549777267,5,0.442129297,4,85343.8264,55.1693,54.922,6010,27.1986,16.0709,1.477947367,5
5350158,10.9873,1,3.476227787,1,17.8736,39.2599,22.3441,1.316844322,1,7.7,43.9,10.8505,2.778625326,0,40.4609,56.9604,1,14.5,0,1.060842081,4,1.076897476,5,72584.5712,54.3307,49.5938,3211,28.5527,20.5519,1.47812103,5
5350377.06,3.0167,0,3.807596355,1,32.8744,35.8865,2.6443,1.091875702,0,15.1,38.9,6.4116,2.637968301,0,55.3555,98.7582,1,15.8,0,1.894417902,5,-1.140865947,1,108648.524,9.9404,53.4103,3946,26.5342,7.6847,1.491170277,5
5350157,8.0981,0,3.643862697,1,22.0937,41.8088,20.5564,1.302507302,1,8.7,37.8,5.2961,2.680775504,0,45.0708,59.5596,1,17.2,0,1.359022512,5,0.510632019,4,78784.0648,47.3988,54.6466,2725,29.3192,22.4034,1.517583765,5
5350174,9.3628,0,3.531627508,1,24.4664,36.5923,21.6107,1.38539589,1,13.1,39,8.3422,2.739343795,0,43.8043,71.6242,1,22,0,1.49078815,5,0.628518953,4,78904.4845,53.7608,52.9521,7887,28.3658,24.6315,1.519840784,5
5350294.01,8.1037,0,3.776834799,1,16.9231,40.0057,13.3949,1.209464996,1,9.2,39.4,4.2244,2.668606948,0,45.8588,59.4059,1,12.4,0,1.016905073,4,0.186047581,3,95142.336,58.2598,56.2249,4545,22.8136,14.5082,1.531037513,5
5350355.05,3.6832,0,3.739868062,1,22.0561,41.4224,17.8589,1.275344787,1,8.2,36.8,7.7237,2.613176122,0,53.2758,74.7981,1,18.6,0,1.973153122,5,1.110708057,4,82828.6021,78.8212,68.3785,3095,21.0982,13.5383,1.535119825,5
5350337.01,9.3294,0,3.54083154,1,21.3152,47.0715,19.7562,1.303667826,1,13.1,37.4,2.288,2.813129532,0,47.2223,41.9919,1,17.5,0,0.422325934,3,1.64346907,3,86545.3157,60.8696,52.4569,743,31.6657,23.906,1.571094833,5
